Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
1524;DR7-MRCS0-SX143;City park;0;0.906;0.912;0.729;0.766;1.096;1.678
1525;DR7-MRCS0-SX233;River;0;0.935;0.945;0.861;0.865;1.082;2.286
1526;DR7-MRCS0-SX323;River;6;0.973;0.979;0.897;0.932;1.237;2.967
1527;DR7-MRCS0-SX413;Metro;2;0.912;0.92;0.748;0.802;1.192;1.551
1528;DR7-MRCS0-SX53;Speech-shaped noise;-8;0.528;0.664;0.21;0.381;1.061;1.125
1529;DR7-MRJM4-SA1;Traffic;6;0.938;0.945;0.857;0.884;1.233;2.74
1530;DR7-MRJM4-SA2;Traffic;2;0.883;0.9;0.742;0.77;1.065;2.353
1531;DR7-MRJM4-SI1489;Bus;-6;0.75;0.834;0.535;0.693;1.046;1.384
1532;DR7-MRJM4-SI2119;Meeting room;4;0.861;0.889;0.634;0.692;1.124;1.576
1533;DR7-MRJM4-SI859;Speech-shaped noise;-4;0.625;0.731;0.332;0.419;1.092;1.293
1534;DR7-MRJM4-SX139;River;4;0.907;0.919;0.756;0.795;1.333;1.934
1535;DR7-MRJM4-SX229;Sports Field;-6;0.924;0.943;0.798;0.861;1.02;2.197
1536;DR7-MRJM4-SX319;Sports Field;4;0.929;0.935;0.787;0.851;1.246;2.489
1537;DR7-MRJM4-SX409;City park;-6;0.63;0.735;0.388;0.503;1.022;1.14
1538;DR7-MRJM4-SX49;City park;2;0.83;0.868;0.571;0.657;1.092;1.775
1539;DR7-MRMS1-SA1;Sports Field;6;0.878;0.914;0.762;0.844;1.057;2.437
1540;DR7-MRMS1-SA2;Living room;4;0.861;0.892;0.657;0.715;1.125;2.059
1541;DR7-MRMS1-SI1487;Meeting room;-4;0.622;0.704;0.433;0.494;1.027;1.151
1542;DR7-MRMS1-SI2117;Copy machine;-6;0.616;0.705;0.397;0.495;1.028;1.28
1543;DR7-MRMS1-SI857;River;4;0.741;0.817;0.485;0.579;1.106;1.659
1544;DR7-MRMS1-SX137;Cafeteria;-2;0.624;0.671;0.445;0.491;1.032;1.223
1545;DR7-MRMS1-SX227;Bus;4;0.962;0.969;0.834;0.878;1.243;2.43
1546;DR7-MRMS1-SX317;Bus;4;0.928;0.935;0.838;0.871;1.29;2.807
1547;DR7-MRMS1-SX407;Subway station;2;0.754;0.848;0.482;0.628;1.041;1.256
1548;DR7-MRMS1-SX47;Meeting room;-2;0.727;0.816;0.569;0.681;1.121;1.435
1549;DR7-MRPC0-SA1;Restaurant;4;0.696;0.757;0.427;0.576;1.18;1.359
1550;DR7-MRPC0-SA2;Hallway;-6;0.862;0.907;0.651;0.765;1.199;2.364
1551;DR7-MRPC0-SI1753;Living room;-8;0.575;0.673;0.256;0.311;1.053;1.227
1552;DR7-MRPC0-SI493;Copy machine;2;0.709;0.796;0.327;0.446;1.143;1.375
1553;DR7-MRPC0-SI933;Cafeteria;4;0.79;0.858;0.487;0.59;1.177;1.848
1554;DR7-MRPC0-SX133;River;0;0.95;0.959;0.799;0.873;1.141;2.518
1555;DR7-MRPC0-SX223;Copy machine;-2;0.606;0.67;0.271;0.447;1.061;1.136
1556;DR7-MRPC0-SX313;Sports Field;-4;0.848;0.915;0.606;0.76;1.102;2.276
1557;DR7-MRPC0-SX403;Cafeteria;2;0.751;0.844;0.48;0.63;1.148;1.492
1558;DR7-MRPC0-SX43;Living room;-6;0.815;0.854;0.586;0.72;1.075;1.567
1559;DR7-MTWH0-SA1;Cafeteria;-6;0.614;0.659;0.333;0.445;1.034;1.18
1560;DR7-MTWH0-SA2;Sports Field;2;0.939;0.951;0.82;0.881;1.12;2.745
1561;DR7-MTWH0-SI1190;City park;0;0.746;0.807;0.507;0.572;1.088;1.443
1562;DR7-MTWH0-SI1629;Speech-shaped noise;-8;0.554;0.684;0.173;0.306;1.044;1.212
1563;DR7-MTWH0-SI1820;Traffic;-6;0.778;0.887;0.407;0.548;1.031;1.779
1564;DR7-MTWH0-SX110;Metro;-6;0.792;0.845;0.476;0.587;1.067;1.547
1565;DR7-MTWH0-SX200;Subway station;4;0.88;0.921;0.606;0.733;1.122;1.807
1566;DR7-MTWH0-SX20;Cafeteria;4;0.777;0.835;0.559;0.629;1.119;1.377
1567;DR7-MTWH0-SX290;Sports Field;-2;0.948;0.963;0.73;0.858;1.086;2.364
1568;DR7-MTWH0-SX380;Hallway;2;0.971;0.974;0.84;0.885;1.189;2.578
1569;DR8-FCMH1-SA1;Copy machine;0;0.664;0.698;0.437;0.503;1.029;1.105
1570;DR8-FCMH1-SA2;River;2;0.733;0.789;0.499;0.6;1.036;1.28
1571;DR8-FCMH1-SI1493;Speech-shaped noise;-6;0.576;0.668;0.189;0.228;1.022;1.063
1572;DR8-FCMH1-SI2123;River;-4;0.67;0.714;0.325;0.433;1.025;1.116
1573;DR8-FCMH1-SI863;Traffic;-4;0.719;0.82;0.429;0.619;1.029;1.334
1574;DR8-FCMH1-SX143;Sports Field;2;0.927;0.962;0.765;0.888;1.042;2.583
1575;DR8-FCMH1-SX233;Living room;-6;0.505;0.534;0.231;0.172;1.017;1.057
1576;DR8-FCMH1-SX323;Town square;2;0.814;0.871;0.564;0.637;1.033;1.847
1577;DR8-FCMH1-SX413;Metro;6;0.906;0.939;0.727;0.801;1.138;2.235
1578;DR8-FCMH1-SX53;Speech-shaped noise;2;0.683;0.793;0.372;0.527;1.057;1.337
1579;DR8-FJSJ0-SA1;Metro;-6;0.76;0.829;0.532;0.623;1.028;1.377
1580;DR8-FJSJ0-SA2;River;4;0.838;0.878;0.647;0.711;1.081;1.591
1581;DR8-FJSJ0-SI1484;Hallway;4;0.933;0.951;0.755;0.831;1.101;2.513
1582;DR8-FJSJ0-SI2114;Hallway;6;0.967;0.962;0.794;0.805;1.35;2.426
1583;DR8-FJSJ0-SI854;Speech-shaped noise;-8;0.595;0.659;0.18;0.261;1.03;1.06
1584;DR8-FJSJ0-SX134;Sports Field;0;0.936;0.949;0.75;0.845;1.039;2.001
1585;DR8-FJSJ0-SX224;Copy machine;6;0.839;0.818;0.672;0.675;1.037;1.171
1586;DR8-FJSJ0-SX314;Subway station;4;0.834;0.879;0.629;0.724;1.047;1.507
1587;DR8-FJSJ0-SX404;Town square;-4;0.83;0.872;0.542;0.624;1.023;1.565
1588;DR8-FJSJ0-SX44;River;-8;0.446;0.525;0.075;0.173;1.021;1.06
1589;DR8-FMLD0-SA1;Meeting room;2;0.787;0.819;0.598;0.669;1.035;1.397
1590;DR8-FMLD0-SA2;Traffic;2;0.861;0.878;0.693;0.771;1.033;1.975
1591;DR8-FMLD0-SI2185;Meeting room;-2;0.731;0.791;0.37;0.495;1.045;1.199
1592;DR8-FMLD0-SI822;Traffic;-4;0.72;0.798;0.374;0.522;1.024;1.301
1593;DR8-FMLD0-SI925;Speech-shaped noise;2;0.805;0.857;0.525;0.678;1.163;1.51
1594;DR8-FMLD0-SX115;Traffic;-6;0.743;0.803;0.382;0.534;1.022;1.296
1595;DR8-FMLD0-SX205;Hallway;4;0.885;0.898;0.725;0.779;1.149;1.994
1596;DR8-FMLD0-SX25;Metro;-8;0.616;0.693;0.44;0.537;1.052;1.272
1597;DR8-FMLD0-SX295;Bus;0;0.912;0.939;0.783;0.873;1.075;1.968
1598;DR8-FMLD0-SX385;Traffic;0;0.894;0.931;0.684;0.791;1.038;1.325
1599;DR8-MAJC0-SA1;Living room;-2;0.767;0.82;0.609;0.69;1.036;1.636
1600;DR8-MAJC0-SA2;Metro;-2;0.752;0.806;0.51;0.581;1.098;1.427
1601;DR8-MAJC0-SI1946;Bus;-8;0.722;0.823;0.341;0.483;1.034;1.7
1602;DR8-MAJC0-SI2095;Traffic;-2;0.784;0.879;0.452;0.57;1.038;1.75
1603;DR8-MAJC0-SI835;Hallway;6;0.982;0.984;0.861;0.898;1.451;2.815
1604;DR8-MAJC0-SX115;Bus;-8;0.902;0.938;0.531;0.751;1.054;2.186
1605;DR8-MAJC0-SX205;Speech-shaped noise;6;0.751;0.855;0.49;0.63;1.258;1.947
1606;DR8-MAJC0-SX25;Subway station;2;0.684;0.806;0.471;0.569;1.095;1.773
1607;DR8-MAJC0-SX295;City park;-8;0.672;0.757;0.368;0.401;1.02;1.338
1608;DR8-MAJC0-SX385;Traffic;-8;0.824;0.902;0.469;0.628;1.027;1.537
1609;DR8-MDAW1-SA1;Restaurant;-4;0.553;0.613;0.281;0.364;1.055;1.139
1610;DR8-MDAW1-SA2;Meeting room;4;0.771;0.787;0.506;0.57;1.202;1.792
1611;DR8-MDAW1-SI1453;Restaurant;-4;0.494;0.581;0.22;0.275;1.103;1.163
1612;DR8-MDAW1-SI2083;Hallway;6;0.986;0.983;0.917;0.927;1.804;3.224
1613;DR8-MDAW1-SI823;Copy machine;-8;0.443;0.531;0.128;0.161;1.039;1.051
1614;DR8-MDAW1-SX103;Hallway;-4;0.76;0.839;0.467;0.619;1.071;1.613
1615;DR8-MDAW1-SX13;Sports Field;-4;0.827;0.886;0.546;0.693;1.037;1.855
1616;DR8-MDAW1-SX193;Traffic;4;0.823;0.868;0.627;0.7;1.183;2.292
1617;DR8-MDAW1-SX283;Cafeteria;2;0.749;0.798;0.444;0.479;1.151;1.376
1618;DR8-MDAW1-SX373;River;-8;0.769;0.845;0.477;0.594;1.062;1.746
1619;DR8-MJLN0-SA1;City park;-6;0.54;0.64;0.295;0.406;1.024;1.167
1620;DR8-MJLN0-SA2;Subway station;4;0.773;0.842;0.505;0.65;1.151;2.154
1621;DR8-MJLN0-SI1449;Copy machine;0;0.648;0.749;0.384;0.495;1.103;1.257
1622;DR8-MJLN0-SI2079;Restaurant;6;0.768;0.857;0.313;0.438;1.256;1.651
1623;DR8-MJLN0-SI819;Bus;-2;0.947;0.948;0.783;0.848;1.212;2.855
1624;DR8-MJLN0-SX189;River;-8;0.792;0.848;0.599;0.677;1.03;2.061
1625;DR8-MJLN0-SX279;Living room;6;0.868;0.912;0.559;0.702;1.244;2.459
1626;DR8-MJLN0-SX369;Sports Field;-4;0.769;0.827;0.559;0.632;1.037;2.05
1627;DR8-MJLN0-SX99;Speech-shaped noise;-6;0.544;0.699;0.212;0.341;1.086;1.285
1628;DR8-MJLN0-SX9;Metro;-8;0.618;0.651;0.482;0.459;1.029;1.144
1629;DR8-MJTC0-SA1;Town square;4;0.933;0.943;0.819;0.866;1.29;2.516
1630;DR8-MJTC0-SA2;Restaurant;-6;0.466;0.496;0.162;0.188;1.099;1.077
1631;DR8-MJTC0-SI1460;Subway station;2;0.782;0.864;0.475;0.619;1.101;1.754
1632;DR8-MJTC0-SI2090;Sports Field;4;0.972;0.974;0.902;0.921;1.39;2.978
1633;DR8-MJTC0-SI830;Town square;2;0.899;0.919;0.788;0.828;1.224;1.98
1634;DR8-MJTC0-SX110;Cafeteria;-6;0.515;0.555;0.227;0.302;1.049;1.173
1635;DR8-MJTC0-SX200;Sports Field;0;0.956;0.963;0.812;0.882;1.209;2.344
1636;DR8-MJTC0-SX20;Meeting room;-8;0.527;0.572;0.298;0.338;1.06;1.192
1637;DR8-MJTC0-SX290;River;2;0.758;0.828;0.465;0.574;1.209;1.573
1638;DR8-MJTC0-SX380;Copy machine;-4;0.516;0.623;0.268;0.392;1.056;1.131
1639;DR8-MJTH0-SA1;Living room;0;0.796;0.83;0.603;0.708;1.162;1.773
1640;DR8-MJTH0-SA2;Town square;6;0.937;0.928;0.819;0.844;1.389;2.13
1641;DR8-MJTH0-SI1296;Sports Field;0;0.982;0.982;0.925;0.943;1.312;3.145
1642;DR8-MJTH0-SI1926;City park;4;0.886;0.906;0.711;0.763;1.216;1.614
1643;DR8-MJTH0-SI666;River;2;0.768;0.804;0.527;0.58;1.177;1.551
1644;DR8-MJTH0-SX126;Hallway;0;0.981;0.98;0.924;0.943;1.539;2.96
1645;DR8-MJTH0-SX216;River;4;0.876;0.896;0.721;0.743;1.212;2.217
1646;DR8-MJTH0-SX306;Meeting room;-8;0.551;0.545;0.227;0.282;1.034;1.156
1647;DR8-MJTH0-SX36;River;2;0.956;0.949;0.832;0.865;1.245;2.248
1648;DR8-MJTH0-SX396;Restaurant;-2;0.577;0.651;0.301;0.387;1.083;1.163
1649;DR8-MPAM0-SA1;Meeting room;4;0.778;0.834;0.62;0.719;1.062;1.697
1650;DR8-MPAM0-SA2;Living room;-4;0.747;0.804;0.53;0.606;1.025;1.398
1651;DR8-MPAM0-SI1189;Restaurant;-8;0.429;0.442;0.16;0.134;1.036;1.043
1652;DR8-MPAM0-SI1819;Living room;0;0.742;0.807;0.53;0.621;1.04;1.635
1653;DR8-MPAM0-SI1961;Meeting room;-8;0.612;0.63;0.345;0.417;1.039;1.145
1654;DR8-MPAM0-SX109;Living room;0;0.814;0.839;0.604;0.707;1.049;1.555
1655;DR8-MPAM0-SX199;Metro;4;0.865;0.917;0.656;0.763;1.229;1.736
1656;DR8-MPAM0-SX19;City park;-6;0.399;0.595;0.327;0.373;1.02;1.075
1657;DR8-MPAM0-SX289;Copy machine;6;0.727;0.799;0.554;0.643;1.14;1.334
1658;DR8-MPAM0-SX379;Cafeteria;-4;0.592;0.641;0.299;0.369;1.045;1.216
1659;DR8-MRES0-SA1;Town square;-2;0.844;0.889;0.681;0.779;1.036;1.829
1660;DR8-MRES0-SA2;Living room;-4;0.717;0.752;0.49;0.522;1.053;1.333
1661;DR8-MRES0-SI1217;Living room;-8;0.714;0.794;0.434;0.555;1.022;1.259
1662;DR8-MRES0-SI1847;Bus;2;0.938;0.954;0.811;0.841;1.2;2.495
1663;DR8-MRES0-SI587;Hallway;6;0.978;0.977;0.917;0.926;1.537;2.884
1664;DR8-MRES0-SX137;Sports Field;6;0.943;0.951;0.836;0.88;1.161;2.796
1665;DR8-MRES0-SX227;Meeting room;6;0.869;0.879;0.67;0.749;1.232;1.894
1666;DR8-MRES0-SX317;Metro;4;0.85;0.898;0.601;0.672;1.081;2.096
1667;DR8-MRES0-SX407;Sports Field;-6;0.781;0.885;0.389;0.64;1.021;1.625
1668;DR8-MRES0-SX47;Hallway;2;0.86;0.906;0.633;0.762;1.18;2.053
1669;DR8-MSLB0-SA1;River;-8;0.574;0.659;0.28;0.403;1.038;1.137
1670;DR8-MSLB0-SA2;Town square;-8;0.822;0.872;0.555;0.677;1.023;1.716
1671;DR8-MSLB0-SI1193;Bus;0;0.984;0.979;0.944;0.943;1.628;3.413
1672;DR8-MSLB0-SI1823;Cafeteria;-4;0.722;0.758;0.407;0.45;1.061;1.325
1673;DR8-MSLB0-SI563;Metro;0;0.837;0.876;0.521;0.654;1.098;1.763
1674;DR8-MSLB0-SX113;Subway station;4;0.855;0.88;0.612;0.71;1.155;1.856
1675;DR8-MSLB0-SX203;Town square;4;0.949;0.958;0.77;0.843;1.13;2.377
1676;DR8-MSLB0-SX23;River;-6;0.668;0.751;0.41;0.489;1.042;1.326
1677;DR8-MSLB0-SX293;Restaurant;-8;0.47;0.501;0.167;0.264;1.164;1.059
1678;DR8-MSLB0-SX383;Cafeteria;0;0.704;0.769;0.428;0.489;1.057;1.263
