Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
1185;DR5-MRJM3-SX278;Town square;4;0.87;0.921;0.705;0.826;1.188;2.367
1186;DR5-MRJM3-SX368;Sports Field;0;0.902;0.936;0.702;0.794;1.112;2.458
1187;DR5-MRJM3-SX8;Copy machine;-6;0.429;0.452;0.208;0.22;1.037;1.063
1188;DR5-MRJM3-SX98;Copy machine;-2;0.507;0.664;0.331;0.377;1.072;1.115
1189;DR5-MRPP0-SA1;Cafeteria;6;0.869;0.902;0.657;0.746;1.285;2.092
1190;DR5-MRPP0-SA2;Meeting room;-4;0.663;0.734;0.451;0.524;1.066;1.545
1191;DR5-MRPP0-SI1184;City park;0;0.802;0.875;0.527;0.645;1.085;1.741
1192;DR5-MRPP0-SI1814;Hallway;-8;0.827;0.906;0.516;0.67;1.079;1.929
1193;DR5-MRPP0-SI554;Sports Field;2;0.969;0.977;0.878;0.92;1.198;3.006
1194;DR5-MRPP0-SX104;River;6;0.941;0.945;0.78;0.807;1.641;2.105
1195;DR5-MRPP0-SX14;Meeting room;0;0.844;0.893;0.539;0.714;1.107;1.787
1196;DR5-MRPP0-SX194;Traffic;2;0.812;0.885;0.617;0.722;1.197;2.136
1197;DR5-MRPP0-SX284;Restaurant;0;0.681;0.751;0.317;0.446;1.12;1.366
1198;DR5-MRPP0-SX374;Cafeteria;4;0.867;0.908;0.591;0.693;1.353;1.883
1199;DR5-MRRK0-SA1;Bus;6;0.989;0.985;0.97;0.964;1.822;3.415
1200;DR5-MRRK0-SA2;Subway station;2;0.787;0.824;0.576;0.643;1.204;1.796
1201;DR5-MRRK0-SI1288;Speech-shaped noise;4;0.771;0.854;0.503;0.588;1.243;1.534
1202;DR5-MRRK0-SI1716;Speech-shaped noise;4;0.839;0.878;0.475;0.576;1.275;1.669
1203;DR5-MRRK0-SI1918;Traffic;6;0.923;0.936;0.729;0.796;1.141;2.303
1204;DR5-MRRK0-SX118;City park;-6;0.546;0.609;0.358;0.357;1.028;1.149
1205;DR5-MRRK0-SX208;Copy machine;6;0.81;0.865;0.595;0.678;1.178;1.317
1206;DR5-MRRK0-SX28;River;4;0.8;0.817;0.585;0.572;1.344;1.684
1207;DR5-MRRK0-SX298;Restaurant;4;0.748;0.799;0.56;0.604;1.214;1.45
1208;DR5-MRRK0-SX388;Sports Field;-4;0.931;0.942;0.813;0.86;1.068;2.435
1209;DR5-MRWS1-SA1;Bus;-2;0.853;0.894;0.7;0.769;1.218;1.828
1210;DR5-MRWS1-SA2;Metro;2;0.848;0.882;0.698;0.773;1.22;2.406
1211;DR5-MRWS1-SI1130;Traffic;-6;0.683;0.772;0.453;0.53;1.026;1.557
1212;DR5-MRWS1-SI1496;Copy machine;4;0.729;0.816;0.482;0.61;1.115;1.505
1213;DR5-MRWS1-SI500;Sports Field;6;0.881;0.91;0.733;0.805;1.147;2.572
1214;DR5-MRWS1-SX140;City park;-8;0.599;0.685;0.33;0.453;1.036;1.287
1215;DR5-MRWS1-SX230;City park;4;0.691;0.791;0.547;0.62;1.13;1.461
1216;DR5-MRWS1-SX320;Living room;-2;0.787;0.866;0.549;0.661;1.096;1.841
1217;DR5-MRWS1-SX410;Subway station;2;0.721;0.809;0.442;0.584;1.082;1.493
1218;DR5-MRWS1-SX50;City park;-8;0.585;0.71;0.22;0.34;1.022;1.194
1219;DR5-MSFH1-SA1;City park;-2;0.833;0.885;0.663;0.753;1.047;1.527
1220;DR5-MSFH1-SA2;City park;-2;0.793;0.861;0.589;0.686;1.043;1.701
1221;DR5-MSFH1-SI1270;City park;-8;0.749;0.842;0.443;0.536;1.029;1.29
1222;DR5-MSFH1-SI1900;River;4;0.958;0.958;0.857;0.893;1.278;2.667
1223;DR5-MSFH1-SI640;Sports Field;4;0.978;0.978;0.916;0.931;1.193;2.997
1224;DR5-MSFH1-SX100;City park;4;0.744;0.809;0.559;0.647;1.124;1.669
1225;DR5-MSFH1-SX10;Traffic;-4;0.677;0.737;0.47;0.576;1.028;1.495
1226;DR5-MSFH1-SX190;Sports Field;-4;0.895;0.934;0.702;0.807;1.046;1.814
1227;DR5-MSFH1-SX280;Meeting room;-6;0.488;0.475;0.299;0.291;1.06;1.119
1228;DR5-MSFH1-SX370;Cafeteria;4;0.772;0.821;0.521;0.558;1.138;1.648
1229;DR6-FDRW0-SA1;Restaurant;6;0.774;0.824;0.525;0.66;1.119;1.515
1230;DR6-FDRW0-SA2;Speech-shaped noise;2;0.696;0.747;0.414;0.488;1.052;1.305
1231;DR6-FDRW0-SI1283;Bus;2;0.908;0.925;0.755;0.845;1.073;2.134
1232;DR6-FDRW0-SI1423;Sports Field;4;0.945;0.962;0.804;0.876;1.06;2.788
1233;DR6-FDRW0-SI653;Copy machine;4;0.654;0.672;0.506;0.526;1.057;1.287
1234;DR6-FDRW0-SX113;Living room;4;0.765;0.833;0.435;0.565;1.038;1.527
1235;DR6-FDRW0-SX203;Sports Field;2;0.889;0.941;0.684;0.844;1.026;2.397
1236;DR6-FDRW0-SX23;Town square;2;0.788;0.851;0.63;0.727;1.03;1.722
1237;DR6-FDRW0-SX293;Restaurant;-2;0.567;0.623;0.246;0.31;1.029;1.095
1238;DR6-FDRW0-SX383;Metro;-6;0.714;0.767;0.478;0.569;2.483;1.183
1239;DR6-FLNH0-SA1;River;0;0.682;0.739;0.463;0.555;1.047;1.26
1240;DR6-FLNH0-SA2;Bus;-8;0.84;0.891;0.673;0.795;1.025;1.92
1241;DR6-FLNH0-SI1214;Hallway;0;0.902;0.906;0.743;0.796;1.074;1.67
1242;DR6-FLNH0-SI584;Living room;6;0.933;0.939;0.749;0.819;1.129;1.744
1243;DR6-FLNH0-SI941;River;-4;0.567;0.655;0.267;0.435;1.03;1.185
1244;DR6-FLNH0-SX134;Copy machine;6;0.783;0.83;0.57;0.645;1.144;1.314
1245;DR6-FLNH0-SX224;Bus;-2;0.979;0.962;0.91;0.903;1.293;2.331
1246;DR6-FLNH0-SX314;Traffic;-6;0.841;0.894;0.665;0.771;1.021;1.611
1247;DR6-FLNH0-SX404;Metro;-4;0.694;0.807;0.373;0.477;1.031;1.403
1248;DR6-FLNH0-SX44;Cafeteria;4;0.876;0.878;0.706;0.749;1.096;1.634
1249;DR6-FMGD0-SA1;Traffic;-4;0.755;0.809;0.553;0.655;1.021;1.557
1250;DR6-FMGD0-SA2;Copy machine;-8;0.363;0.455;0.157;0.192;1.024;1.055
1251;DR6-FMGD0-SI1564;Sports Field;-4;0.785;0.871;0.513;0.681;1.017;1.488
1252;DR6-FMGD0-SI2194;Restaurant;2;0.655;0.688;0.356;0.396;1.042;1.116
1253;DR6-FMGD0-SI934;Metro;4;0.955;0.955;0.885;0.921;1.191;2.384
1254;DR6-FMGD0-SX124;Sports Field;6;0.983;0.973;0.943;0.951;1.211;2.995
1255;DR6-FMGD0-SX214;Metro;2;0.915;0.914;0.721;0.804;1.148;2.181
1256;DR6-FMGD0-SX304;Cafeteria;-6;0.499;0.562;0.254;0.354;1.02;1.099
1257;DR6-FMGD0-SX34;Living room;-4;0.749;0.784;0.512;0.627;1.027;1.291
1258;DR6-FMGD0-SX394;River;6;0.916;0.891;0.775;0.787;1.114;1.895
1259;DR6-MCMJ0-SA1;City park;-4;0.598;0.721;0.312;0.413;1.025;1.111
1260;DR6-MCMJ0-SA2;Town square;2;0.708;0.81;0.53;0.648;1.063;1.749
1261;DR6-MCMJ0-SI1094;Town square;0;0.864;0.915;0.663;0.768;1.059;2.015
1262;DR6-MCMJ0-SI464;River;0;0.838;0.876;0.581;0.683;1.039;1.237
1263;DR6-MCMJ0-SI602;Copy machine;-6;0.473;0.539;0.191;0.282;1.022;1.074
1264;DR6-MCMJ0-SX104;Metro;-6;0.714;0.832;0.35;0.492;1.027;1.616
1265;DR6-MCMJ0-SX14;Subway station;2;0.785;0.85;0.499;0.599;1.071;1.734
1266;DR6-MCMJ0-SX194;City park;6;0.936;0.952;0.855;0.879;1.444;2.623
1267;DR6-MCMJ0-SX284;City park;0;0.829;0.886;0.592;0.714;1.055;1.506
1268;DR6-MCMJ0-SX374;City park;-6;0.727;0.79;0.374;0.433;1.024;1.287
1269;DR6-MDSC0-SA1;River;-2;0.894;0.926;0.778;0.834;1.059;2.228
1270;DR6-MDSC0-SA2;Sports Field;-8;0.695;0.825;0.44;0.592;1.031;1.703
1271;DR6-MDSC0-SI1038;Speech-shaped noise;-4;0.554;0.722;0.257;0.381;1.093;1.435
1272;DR6-MDSC0-SI2298;River;4;0.835;0.879;0.579;0.647;1.332;2.035
1273;DR6-MDSC0-SI967;Sports Field;-2;0.82;0.885;0.609;0.685;1.047;2.126
1274;DR6-MDSC0-SX138;Speech-shaped noise;6;0.832;0.905;0.522;0.722;1.309;2.097
1275;DR6-MDSC0-SX228;City park;6;0.901;0.935;0.693;0.799;1.3;2.238
1276;DR6-MDSC0-SX318;Living room;2;0.929;0.904;0.762;0.7;1.267;2.146
1277;DR6-MDSC0-SX408;Restaurant;-4;0.498;0.606;0.187;0.19;1.083;1.209
1278;DR6-MDSC0-SX48;Metro;-8;0.58;0.695;0.304;0.362;1.06;1.583
1279;DR6-MESD0-SA1;Metro;-4;0.757;0.816;0.444;0.625;1.063;1.677
1280;DR6-MESD0-SA2;Living room;2;0.782;0.831;0.407;0.543;1.102;1.783
1281;DR6-MESD0-SI1002;Metro;0;0.911;0.927;0.646;0.763;1.264;2.015
1282;DR6-MESD0-SI1632;Traffic;-8;0.644;0.76;0.27;0.389;1.033;1.388
1283;DR6-MESD0-SI2262;Town square;4;0.922;0.938;0.782;0.838;1.169;2.544
1284;DR6-MESD0-SX102;Metro;-6;0.784;0.846;0.376;0.551;1.143;1.372
1285;DR6-MESD0-SX12;Cafeteria;2;0.699;0.725;0.519;0.472;1.115;1.486
1286;DR6-MESD0-SX192;Living room;-4;0.696;0.751;0.306;0.416;1.028;1.284
1287;DR6-MESD0-SX282;Traffic;2;0.9;0.933;0.61;0.781;1.076;2.231
1288;DR6-MESD0-SX372;Hallway;-8;0.854;0.893;0.545;0.697;1.075;1.655
1289;DR6-MJDH0-SA1;Town square;-4;0.736;0.832;0.551;0.683;1.031;1.748
1290;DR6-MJDH0-SA2;Bus;-4;0.787;0.862;0.581;0.693;1.021;1.883
1291;DR6-MJDH0-SI1354;Sports Field;-6;0.907;0.956;0.734;0.862;1.033;2.14
1292;DR6-MJDH0-SI1984;Metro;6;0.869;0.927;0.703;0.83;1.178;2.378
1293;DR6-MJDH0-SI724;Hallway;4;0.947;0.959;0.807;0.854;1.341;2.288
1294;DR6-MJDH0-SX184;Metro;-4;0.811;0.876;0.579;0.722;1.079;1.675
1295;DR6-MJDH0-SX274;Traffic;0;0.877;0.919;0.666;0.791;1.052;1.945
1296;DR6-MJDH0-SX364;Hallway;6;0.943;0.953;0.763;0.828;1.244;2.47
1297;DR6-MJDH0-SX4;Metro;0;0.738;0.811;0.431;0.487;1.074;1.467
1298;DR6-MJDH0-SX94;Living room;-4;0.75;0.815;0.395;0.432;1.038;1.35
1299;DR6-MJFC0-SA1;Traffic;2;0.858;0.898;0.676;0.795;1.082;2.115
1300;DR6-MJFC0-SA2;Town square;-4;0.86;0.904;0.729;0.818;1.038;2.243
1301;DR6-MJFC0-SI1033;Speech-shaped noise;6;0.832;0.878;0.592;0.677;1.483;1.874
1302;DR6-MJFC0-SI1663;City park;-4;0.727;0.797;0.375;0.491;1.038;1.72
1303;DR6-MJFC0-SI2293;Restaurant;2;0.725;0.783;0.459;0.556;1.145;1.368
1304;DR6-MJFC0-SX133;City park;4;0.971;0.97;0.853;0.889;1.355;2.54
1305;DR6-MJFC0-SX223;Traffic;-6;0.832;0.885;0.566;0.693;1.049;1.875
1306;DR6-MJFC0-SX313;City park;4;0.731;0.806;0.424;0.534;1.101;1.442
1307;DR6-MJFC0-SX403;City park;0;0.824;0.891;0.607;0.711;1.083;1.707
1308;DR6-MJFC0-SX43;Restaurant;-8;0.464;0.398;0.163;0.21;1.06;1.073
1309;DR6-MPAM1-SA1;Speech-shaped noise;4;0.765;0.83;0.527;0.651;1.094;1.479
1310;DR6-MPAM1-SA2;Meeting room;-4;0.611;0.662;0.392;0.451;1.036;1.153
1311;DR6-MPAM1-SI1029;Restaurant;2;0.603;0.601;0.452;0.383;1.073;1.162
1312;DR6-MPAM1-SI1836;Subway station;6;0.909;0.931;0.658;0.753;1.149;1.856
1313;DR6-MPAM1-SI576;Speech-shaped noise;2;0.682;0.816;0.41;0.521;1.093;1.422
1314;DR6-MPAM1-SX126;Bus;0;0.971;0.973;0.903;0.935;1.328;3.064
1315;DR6-MPAM1-SX216;Cafeteria;6;0.76;0.788;0.56;0.583;1.115;1.569
1316;DR6-MPAM1-SX306;Bus;-6;0.976;0.976;0.921;0.934;1.183;2.656
1317;DR6-MPAM1-SX36;Restaurant;2;0.714;0.765;0.426;0.493;1.074;1.24
1318;DR6-MPAM1-SX396;Traffic;-8;0.691;0.745;0.385;0.467;1.02;1.123
1319;DR6-MRJR0-SA1;Sports Field;-4;0.854;0.892;0.621;0.751;1.019;1.376
1320;DR6-MRJR0-SA2;Meeting room;-8;0.605;0.679;0.363;0.444;1.026;1.085
1321;DR6-MRJR0-SI1182;Hallway;6;0.965;0.965;0.891;0.911;1.468;2.578
1322;DR6-MRJR0-SI1812;River;-8;0.685;0.746;0.417;0.484;1.024;1.156
1323;DR6-MRJR0-SI2313;Town square;4;0.886;0.911;0.682;0.757;1.042;2.013
1324;DR6-MRJR0-SX102;Sports Field;4;0.962;0.973;0.831;0.908;1.156;2.734
1325;DR6-MRJR0-SX12;Hallway;2;0.965;0.944;0.932;0.903;1.188;3.14
1326;DR6-MRJR0-SX192;Copy machine;0;0.604;0.73;0.323;0.461;1.036;1.166
1327;DR6-MRJR0-SX282;Copy machine;6;0.783;0.849;0.498;0.574;1.122;1.253
1328;DR6-MRJR0-SX372;Cafeteria;-4;0.706;0.786;0.288;0.442;1.033;1.185
1329;DR6-MRJS0-SA1;Traffic;-6;0.684;0.824;0.44;0.58;1.021;1.548
1330;DR6-MRJS0-SA2;Town square;-2;0.761;0.851;0.563;0.691;1.026;1.875
1331;DR6-MRJS0-SI1444;Restaurant;-6;0.487;0.57;0.173;0.279;1.301;1.123
1332;DR6-MRJS0-SI1523;Hallway;-6;0.748;0.862;0.613;0.764;1.042;1.485
1333;DR6-MRJS0-SI2074;Living room;0;0.655;0.749;0.421;0.489;1.046;1.251
1334;DR6-MRJS0-SX184;Meeting room;2;0.654;0.738;0.515;0.621;1.05;1.598
1335;DR6-MRJS0-SX274;Living room;-2;0.809;0.898;0.613;0.787;1.043;1.617
1336;DR6-MRJS0-SX364;City park;-6;0.523;0.651;0.308;0.419;1.026;1.215
1337;DR6-MRJS0-SX4;Living room;4;0.851;0.862;0.738;0.679;1.082;2.386
1338;DR6-MRJS0-SX94;Town square;-2;0.735;0.848;0.494;0.638;1.049;1.673
1339;DR7-FCAU0-SA1;Subway station;-2;0.675;0.665;0.48;0.513;1.019;1.108
1340;DR7-FCAU0-SA2;Copy machine;4;0.677;0.728;0.444;0.498;1.046;1.151
1341;DR7-FCAU0-SI1037;Metro;-6;0.557;0.626;0.294;0.402;1.018;1.061
1342;DR7-FCAU0-SI1667;Copy machine;0;0.562;0.571;0.275;0.317;1.023;1.072
1343;DR7-FCAU0-SI2297;Hallway;6;0.905;0.903;0.794;0.814;1.13;2.061
1344;DR7-FCAU0-SX137;Meeting room;-8;0.616;0.533;0.34;0.299;1.024;1.041
1345;DR7-FCAU0-SX227;Subway station;-8;0.559;0.626;0.229;0.356;1.023;1.046
1346;DR7-FCAU0-SX317;Living room;6;0.755;0.771;0.545;0.564;1.039;1.279
1347;DR7-FCAU0-SX407;Metro;0;0.802;0.829;0.599;0.653;1.032;1.409
1348;DR7-FCAU0-SX47;Hallway;0;0.953;0.96;0.869;0.902;1.246;2.934
1349;DR7-FDHC0-SA1;Hallway;0;0.809;0.861;0.673;0.759;1.031;1.576
1350;DR7-FDHC0-SA2;Meeting room;2;0.735;0.783;0.594;0.669;1.034;1.417
1351;DR7-FDHC0-SI1559;Meeting room;-8;0.611;0.553;0.429;0.461;1.023;1.073
1352;DR7-FDHC0-SI2189;Traffic;-4;0.782;0.846;0.585;0.724;1.021;1.602
1353;DR7-FDHC0-SI929;Subway station;-8;0.565;0.586;0.292;0.337;1.019;1.062
1354;DR7-FDHC0-SX119;Bus;2;0.934;0.956;0.812;0.865;1.1;2.339
1355;DR7-FDHC0-SX209;Meeting room;-2;0.716;0.778;0.518;0.585;1.028;1.178
1356;DR7-FDHC0-SX299;Living room;-8;0.673;0.703;0.477;0.512;1.015;1.097
1357;DR7-FDHC0-SX29;Sports Field;0;0.86;0.893;0.574;0.703;1.029;1.573
1358;DR7-FDHC0-SX389;Bus;-8;0.879;0.919;0.721;0.803;1.04;1.852
1359;DR7-FGWR0-SA1;Town square;6;0.903;0.924;0.72;0.81;1.058;2.052
1360;DR7-FGWR0-SA2;Speech-shaped noise;6;0.816;0.852;0.591;0.685;1.168;1.621
1361;DR7-FGWR0-SI1578;Speech-shaped noise;-8;0.536;0.612;0.169;0.266;1.033;1.08
1362;DR7-FGWR0-SI2208;Hallway;4;0.98;0.974;0.907;0.938;1.177;2.644
1363;DR7-FGWR0-SI948;River;-4;0.944;0.95;0.84;0.889;1.111;2.038
1364;DR7-FGWR0-SX138;Metro;0;0.851;0.888;0.507;0.703;1.042;1.545
1365;DR7-FGWR0-SX228;Town square;-8;0.855;0.899;0.578;0.708;1.034;1.338
1366;DR7-FGWR0-SX318;Speech-shaped noise;2;0.78;0.833;0.426;0.563;1.107;1.392
1367;DR7-FGWR0-SX408;Metro;6;0.961;0.947;0.845;0.881;1.314;2.228
1368;DR7-FGWR0-SX48;Cafeteria;2;0.746;0.787;0.466;0.526;1.04;1.199
1369;DR7-FISB0-SA1;Hallway;-2;0.771;0.816;0.569;0.675;1.021;1.362
1370;DR7-FISB0-SA2;Bus;4;0.984;0.97;0.95;0.955;1.078;2.448
1371;DR7-FISB0-SI1579;Hallway;6;0.978;0.95;0.926;0.873;1.663;2.701
1372;DR7-FISB0-SI2209;Sports Field;-8;0.793;0.878;0.605;0.732;1.019;1.238
1373;DR7-FISB0-SI949;Living room;4;0.893;0.918;0.711;0.809;1.052;1.853
1374;DR7-FISB0-SX139;Copy machine;-6;0.442;0.43;0.214;0.187;1.017;1.025
1375;DR7-FISB0-SX229;Copy machine;4;0.74;0.792;0.53;0.599;1.075;1.246
1376;DR7-FISB0-SX319;Copy machine;6;0.716;0.774;0.515;0.538;1.063;1.214
1377;DR7-FISB0-SX409;Town square;4;0.944;0.951;0.84;0.877;1.057;2.122
1378;DR7-FISB0-SX49;Bus;-2;0.95;0.97;0.828;0.91;1.052;2.557
1379;DR7-FLAS0-SA1;Town square;6;0.891;0.932;0.757;0.832;1.031;2.57
1380;DR7-FLAS0-SA2;Meeting room;-4;0.699;0.747;0.487;0.585;1.035;1.348
1381;DR7-FLAS0-SI1026;Restaurant;-6;0.501;0.56;0.144;0.147;1.028;1.044
1382;DR7-FLAS0-SI1488;Traffic;-4;0.721;0.808;0.472;0.586;1.02;1.549
1383;DR7-FLAS0-SI858;Meeting room;0;0.774;0.845;0.55;0.666;1.027;1.652
1384;DR7-FLAS0-SX138;Restaurant;6;0.801;0.863;0.479;0.647;1.099;1.477
1385;DR7-FLAS0-SX228;Meeting room;6;0.829;0.862;0.64;0.738;1.074;1.97
1386;DR7-FLAS0-SX318;Hallway;-2;0.962;0.972;0.8;0.901;1.342;2.487
1387;DR7-FLAS0-SX408;Living room;-6;0.632;0.738;0.303;0.328;1.025;1.223
1388;DR7-FLAS0-SX48;River;-8;0.601;0.657;0.357;0.361;1.023;1.268
1389;DR7-FMML0-SA1;Copy machine;-4;0.57;0.643;0.296;0.39;1.027;1.071
1390;DR7-FMML0-SA2;Subway station;2;0.824;0.835;0.569;0.678;1.034;1.558
1391;DR7-FMML0-SI1040;Copy machine;-2;0.552;0.616;0.276;0.333;1.025;1.1
1392;DR7-FMML0-SI1670;River;6;0.969;0.964;0.856;0.896;1.286;2.024
1393;DR7-FMML0-SI2300;Cafeteria;6;0.901;0.929;0.703;0.779;1.126;1.88
1394;DR7-FMML0-SX140;City park;4;0.952;0.943;0.822;0.872;1.164;2.307
1395;DR7-FMML0-SX230;City park;4;0.757;0.794;0.623;0.661;1.063;1.416
1396;DR7-FMML0-SX320;City park;2;0.928;0.938;0.777;0.835;1.072;2.11
1397;DR7-FMML0-SX410;Living room;-8;0.747;0.784;0.39;0.451;1.023;1.136
1398;DR7-FMML0-SX50;Restaurant;2;0.765;0.79;0.31;0.41;1.044;1.271
1399;DR7-FSXA0-SA1;City park;-2;0.705;0.75;0.555;0.619;1.026;1.299
1400;DR7-FSXA0-SA2;River;-6;0.472;0.551;0.201;0.285;1.028;1.189
1401;DR7-FSXA0-SI1108;Sports Field;-6;0.8;0.875;0.555;0.703;1.022;1.572
1402;DR7-FSXA0-SI1846;Meeting room;0;0.764;0.775;0.543;0.562;1.055;1.307
1403;DR7-FSXA0-SI478;Restaurant;-4;0.45;0.493;0.175;0.235;1.039;1.067
1404;DR7-FSXA0-SX118;Metro;-6;0.589;0.662;0.39;0.49;1.023;1.241
1405;DR7-FSXA0-SX208;Living room;6;0.936;0.945;0.778;0.823;1.191;1.977
1406;DR7-FSXA0-SX28;River;6;0.825;0.851;0.584;0.624;1.167;1.646
1407;DR7-FSXA0-SX298;Hallway;-8;0.79;0.851;0.623;0.716;1.033;1.692
1408;DR7-FSXA0-SX388;Living room;0;0.855;0.878;0.636;0.693;1.043;1.564
1409;DR7-FTLH0-SA1;Copy machine;-4;0.564;0.578;0.217;0.291;1.021;1.071
1410;DR7-FTLH0-SA2;Speech-shaped noise;-4;0.596;0.669;0.293;0.378;1.043;1.209
1411;DR7-FTLH0-SI1009;Meeting room;-8;0.442;0.386;0.257;0.208;1.024;1.067
1412;DR7-FTLH0-SI1390;Meeting room;-8;0.569;0.532;0.289;0.285;1.021;1.079
1413;DR7-FTLH0-SI1639;Speech-shaped noise;2;0.752;0.826;0.412;0.457;1.065;1.261
1414;DR7-FTLH0-SX109;Town square;-8;0.67;0.738;0.387;0.506;1.023;1.131
1415;DR7-FTLH0-SX199;Traffic;0;0.846;0.885;0.648;0.762;1.038;2.004
1416;DR7-FTLH0-SX19;City park;-6;0.465;0.546;0.36;0.41;1.025;1.157
1417;DR7-FTLH0-SX289;Subway station;-2;0.598;0.697;0.332;0.515;1.029;1.283
1418;DR7-FTLH0-SX379;Town square;-6;0.733;0.82;0.441;0.598;1.029;1.396
1419;DR7-MCHH0-SA1;Copy machine;-4;0.488;0.619;0.242;0.34;1.028;1.057
1420;DR7-MCHH0-SA2;River;-2;0.931;0.924;0.825;0.836;1.092;2.105
1421;DR7-MCHH0-SI1004;Speech-shaped noise;-8;0.501;0.643;0.163;0.337;1.045;1.16
1422;DR7-MCHH0-SI1634;Sports Field;-8;0.772;0.843;0.589;0.705;1.022;1.482
1423;DR7-MCHH0-SI530;Town square;-6;0.853;0.886;0.674;0.694;1.041;1.68
1424;DR7-MCHH0-SX104;Subway station;-2;0.763;0.862;0.425;0.617;1.046;1.46
1425;DR7-MCHH0-SX14;Hallway;0;0.915;0.913;0.757;0.752;1.216;1.965
1426;DR7-MCHH0-SX194;River;0;0.877;0.875;0.687;0.706;1.113;1.738
1427;DR7-MCHH0-SX284;Town square;-6;0.827;0.904;0.527;0.657;1.039;1.51
1428;DR7-MCHH0-SX374;Speech-shaped noise;0;0.741;0.856;0.448;0.618;1.084;1.35
1429;DR7-MDLF0-SA1;City park;0;0.709;0.789;0.476;0.601;1.029;1.356
1430;DR7-MDLF0-SA2;Copy machine;-2;0.612;0.671;0.45;0.555;1.033;1.192
1431;DR7-MDLF0-SI1583;City park;-4;0.635;0.771;0.355;0.467;1.025;1.275
1432;DR7-MDLF0-SI2213;Metro;6;0.855;0.918;0.637;0.767;1.182;2.237
1433;DR7-MDLF0-SI953;Traffic;6;0.938;0.951;0.798;0.871;1.116;2.713
1434;DR7-MDLF0-SX143;Copy machine;0;0.714;0.825;0.399;0.588;1.047;1.118
1435;DR7-MDLF0-SX233;River;-4;0.508;0.606;0.253;0.387;1.041;1.17
1436;DR7-MDLF0-SX323;Copy machine;-6;0.553;0.691;0.309;0.387;1.023;1.127
1437;DR7-MDLF0-SX413;Subway station;-2;0.704;0.829;0.395;0.578;1.031;1.166
1438;DR7-MDLF0-SX53;Hallway;2;0.892;0.939;0.71;0.822;1.178;2.346
1439;DR7-MDVC0-SA1;Copy machine;-6;0.446;0.439;0.151;0.133;1.021;1.048
1440;DR7-MDVC0-SA2;Traffic;0;0.844;0.908;0.617;0.78;1.05;2.189
1441;DR7-MDVC0-SI2174;Town square;-8;0.653;0.802;0.32;0.53;1.027;1.598
1442;DR7-MDVC0-SI2196;Copy machine;-2;0.445;0.477;0.178;0.265;1.039;1.145
1443;DR7-MDVC0-SI936;Bus;-2;0.812;0.842;0.668;0.702;1.068;1.741
1444;DR7-MDVC0-SX126;Meeting room;4;0.815;0.853;0.645;0.717;1.119;1.67
1445;DR7-MDVC0-SX216;Traffic;-2;0.729;0.805;0.592;0.648;1.037;1.823
1446;DR7-MDVC0-SX306;Traffic;2;0.886;0.913;0.692;0.744;1.1;1.929
1447;DR7-MDVC0-SX36;Traffic;-2;0.81;0.88;0.559;0.702;1.036;1.663
1448;DR7-MDVC0-SX396;City park;6;0.885;0.902;0.701;0.757;1.191;1.777
1449;DR7-MERS0-SA1;Sports Field;2;0.941;0.961;0.809;0.892;1.111;2.556
1450;DR7-MERS0-SA2;City park;2;0.737;0.795;0.533;0.595;1.083;1.404
1451;DR7-MERS0-SI1019;Hallway;-2;0.819;0.872;0.512;0.673;1.057;1.529
1452;DR7-MERS0-SI1649;Living room;-2;0.775;0.81;0.444;0.512;1.029;1.302
1453;DR7-MERS0-SI497;River;-8;0.531;0.613;0.193;0.25;1.039;1.099
1454;DR7-MERS0-SX119;Town square;-8;0.767;0.866;0.352;0.542;1.03;1.585
1455;DR7-MERS0-SX209;Traffic;-4;0.606;0.693;0.251;0.289;1.028;1.329
1456;DR7-MERS0-SX299;Restaurant;0;0.523;0.579;0.255;0.296;1.078;1.149
1457;DR7-MERS0-SX29;River;2;0.871;0.925;0.478;0.612;1.109;1.827
1458;DR7-MERS0-SX389;Bus;-2;0.882;0.917;0.665;0.76;1.077;1.965
1459;DR7-MGRT0-SA1;Hallway;-2;0.904;0.92;0.764;0.826;1.123;2.229
1460;DR7-MGRT0-SA2;Speech-shaped noise;-4;0.592;0.657;0.257;0.333;1.08;1.265
1461;DR7-MGRT0-SI1450;City park;-8;0.477;0.592;0.271;0.371;1.021;1.122
1462;DR7-MGRT0-SI2080;Subway station;0;0.813;0.87;0.545;0.696;1.073;1.486
1463;DR7-MGRT0-SI820;Subway station;0;0.806;0.843;0.491;0.606;1.072;1.535
1464;DR7-MGRT0-SX100;Cafeteria;-4;0.707;0.786;0.458;0.532;1.048;1.468
1465;DR7-MGRT0-SX10;River;0;0.713;0.777;0.498;0.571;1.164;1.519
1466;DR7-MGRT0-SX190;Restaurant;6;0.788;0.829;0.534;0.614;1.224;1.598
1467;DR7-MGRT0-SX280;Copy machine;-4;0.47;0.563;0.342;0.368;1.054;1.101
1468;DR7-MGRT0-SX370;City park;-8;0.544;0.654;0.343;0.398;1.017;1.196
1469;DR7-MKDR0-SA1;Living room;6;0.818;0.868;0.619;0.71;1.304;2.146
1470;DR7-MKDR0-SA2;Meeting room;4;0.758;0.809;0.516;0.627;1.302;1.917
1471;DR7-MKDR0-SI1273;River;-8;0.554;0.698;0.218;0.344;1.063;1.331
