Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
582;DR3-MRTK0-SI1093;Subway station;-2;0.675;0.805;0.372;0.529;1.053;1.602
583;DR3-MRTK0-SI1723;Subway station;0;0.779;0.895;0.504;0.676;1.104;1.975
584;DR3-MRTK0-SI1750;Copy machine;-8;0.475;0.648;0.223;0.315;1.08;1.329
585;DR3-MRTK0-SX103;Sports Field;-2;0.88;0.924;0.696;0.806;1.123;2.206
586;DR3-MRTK0-SX13;Restaurant;4;0.679;0.811;0.435;0.64;1.172;1.769
587;DR3-MRTK0-SX193;Cafeteria;-8;0.337;0.39;0.183;0.212;1.041;1.14
588;DR3-MRTK0-SX283;Metro;6;0.838;0.891;0.572;0.646;1.339;1.644
589;DR3-MRTK0-SX373;Sports Field;-4;0.801;0.887;0.53;0.638;1.032;1.629
590;DR3-MTAA0-SA1;Metro;0;0.878;0.914;0.743;0.82;1.176;1.502
591;DR3-MTAA0-SA2;Subway station;-6;0.567;0.677;0.318;0.423;1.021;1.265
592;DR3-MTAA0-SI1285;Hallway;-2;0.792;0.866;0.593;0.743;1.051;2.109
593;DR3-MTAA0-SI1915;Hallway;-6;0.743;0.833;0.542;0.655;1.034;1.859
594;DR3-MTAA0-SI596;Town square;-6;0.439;0.522;0.306;0.397;1.03;1.285
595;DR3-MTAA0-SX115;Meeting room;-6;0.505;0.588;0.294;0.441;1.034;1.087
596;DR3-MTAA0-SX205;Town square;-2;0.842;0.894;0.697;0.778;1.044;1.876
597;DR3-MTAA0-SX25;Metro;-2;0.706;0.774;0.573;0.637;1.041;1.687
598;DR3-MTAA0-SX295;Sports Field;-8;0.878;0.911;0.751;0.817;1.028;2.085
599;DR3-MTAA0-SX385;Bus;6;0.987;0.97;0.944;0.935;1.615;2.841
600;DR3-MTDT0-SA1;Cafeteria;-2;0.683;0.762;0.459;0.58;1.042;1.295
601;DR3-MTDT0-SA2;Town square;0;0.846;0.915;0.668;0.782;1.05;2.09
602;DR3-MTDT0-SI1994;Traffic;-6;0.683;0.811;0.375;0.473;1.021;1.34
603;DR3-MTDT0-SI2254;Bus;-2;0.953;0.963;0.815;0.881;1.052;2.496
604;DR3-MTDT0-SI994;Bus;4;0.965;0.967;0.895;0.919;1.402;2.516
605;DR3-MTDT0-SX184;Subway station;2;0.814;0.88;0.569;0.685;1.068;1.742
606;DR3-MTDT0-SX274;Copy machine;-4;0.513;0.664;0.327;0.393;1.053;1.254
607;DR3-MTDT0-SX364;Metro;4;0.858;0.914;0.604;0.746;1.148;1.787
608;DR3-MTDT0-SX4;Living room;-6;0.641;0.683;0.4;0.468;1.026;1.294
609;DR3-MTDT0-SX94;Sports Field;-4;0.867;0.925;0.616;0.766;1.033;2.064
610;DR3-MTHC0-SA1;Restaurant;-6;0.506;0.517;0.234;0.358;1.037;1.145
611;DR3-MTHC0-SA2;City park;-4;0.893;0.935;0.735;0.844;1.071;2.571
612;DR3-MTHC0-SI1015;Subway station;4;0.843;0.895;0.594;0.728;1.114;1.876
613;DR3-MTHC0-SI1645;Restaurant;-4;0.509;0.59;0.217;0.32;1.049;1.219
614;DR3-MTHC0-SI2275;Cafeteria;-6;0.61;0.691;0.334;0.488;1.032;1.24
615;DR3-MTHC0-SX115;Meeting room;-2;0.687;0.697;0.407;0.469;1.038;1.158
616;DR3-MTHC0-SX205;Copy machine;-4;0.495;0.564;0.197;0.266;1.034;1.189
617;DR3-MTHC0-SX25;Cafeteria;4;0.822;0.916;0.713;0.826;1.188;2.163
618;DR3-MTHC0-SX295;Subway station;-8;0.624;0.628;0.281;0.362;1.022;1.172
619;DR3-MTHC0-SX385;Town square;4;0.934;0.961;0.84;0.889;1.293;2.624
620;DR3-MWJG0-SA1;River;0;0.715;0.732;0.457;0.523;1.106;1.418
621;DR3-MWJG0-SA2;Traffic;6;0.904;0.933;0.742;0.837;1.22;2.049
622;DR3-MWJG0-SI1124;Cafeteria;2;0.753;0.797;0.45;0.558;1.159;1.559
623;DR3-MWJG0-SI1754;Cafeteria;-2;0.693;0.698;0.235;0.316;1.119;1.304
624;DR3-MWJG0-SI494;Speech-shaped noise;4;0.765;0.874;0.462;0.638;1.312;2.053
625;DR3-MWJG0-SX134;Cafeteria;4;0.839;0.874;0.583;0.653;1.274;1.638
626;DR3-MWJG0-SX224;Hallway;4;0.981;0.975;0.923;0.919;1.498;2.417
627;DR3-MWJG0-SX314;City park;0;0.842;0.827;0.577;0.627;1.11;1.508
628;DR3-MWJG0-SX404;Subway station;-2;0.649;0.716;0.243;0.36;1.058;1.293
629;DR3-MWJG0-SX44;Town square;-2;0.806;0.857;0.553;0.63;1.05;2.051
630;DR4-FADG0-SA1;Metro;4;0.803;0.863;0.676;0.779;1.033;1.268
631;DR4-FADG0-SA2;Subway station;-8;0.504;0.509;0.304;0.325;1.018;1.086
632;DR4-FADG0-SI1279;Metro;-4;0.745;0.82;0.612;0.7;1.032;1.551
633;DR4-FADG0-SI1909;Sports Field;-8;0.747;0.81;0.581;0.717;1.023;1.473
634;DR4-FADG0-SI649;Town square;-2;0.784;0.816;0.637;0.714;1.026;1.532
635;DR4-FADG0-SX109;Bus;2;0.92;0.934;0.849;0.882;1.231;2.451
636;DR4-FADG0-SX199;Living room;-2;0.802;0.841;0.579;0.693;1.025;1.332
637;DR4-FADG0-SX19;Meeting room;0;0.772;0.819;0.55;0.663;1.022;1.245
638;DR4-FADG0-SX289;Hallway;4;0.769;0.888;0.683;0.822;1.04;2.231
639;DR4-FADG0-SX379;Copy machine;-6;0.442;0.413;0.184;0.227;1.018;1.044
640;DR4-FCFT0-SA1;Copy machine;0;0.51;0.593;0.351;0.476;1.026;1.205
641;DR4-FCFT0-SA2;Town square;-4;0.786;0.894;0.638;0.807;1.025;1.849
642;DR4-FCFT0-SI1178;River;2;0.686;0.78;0.418;0.59;1.039;1.238
643;DR4-FCFT0-SI1808;River;6;0.879;0.93;0.749;0.869;1.051;1.956
644;DR4-FCFT0-SI548;Hallway;2;0.776;0.877;0.697;0.811;1.043;1.899
645;DR4-FCFT0-SX188;Traffic;0;0.826;0.859;0.633;0.754;1.03;1.814
646;DR4-FCFT0-SX278;Town square;2;0.894;0.919;0.78;0.857;1.062;2.18
647;DR4-FCFT0-SX368;Traffic;-8;0.599;0.644;0.335;0.471;1.018;1.243
648;DR4-FCFT0-SX8;Hallway;-2;0.845;0.934;0.723;0.888;1.05;2.495
649;DR4-FCFT0-SX98;Traffic;0;0.846;0.895;0.628;0.754;1.035;1.832
650;DR4-FCRH0-SA1;Bus;-2;0.922;0.962;0.806;0.922;1.026;2.578
651;DR4-FCRH0-SA2;Sports Field;-8;0.741;0.834;0.524;0.72;1.022;1.728
652;DR4-FCRH0-SI1088;River;2;0.682;0.803;0.386;0.534;1.038;1.419
653;DR4-FCRH0-SI1718;Traffic;4;0.843;0.922;0.616;0.783;1.037;2.135
654;DR4-FCRH0-SI458;City park;2;0.809;0.884;0.565;0.746;1.032;1.368
655;DR4-FCRH0-SX188;River;-4;0.677;0.774;0.4;0.531;1.026;1.29
656;DR4-FCRH0-SX278;Hallway;-2;0.788;0.89;0.619;0.803;1.042;2.096
657;DR4-FCRH0-SX368;Town square;-2;0.822;0.922;0.609;0.794;1.024;2.068
658;DR4-FCRH0-SX8;Town square;-4;0.806;0.903;0.704;0.848;1.026;1.962
659;DR4-FCRH0-SX98;Sports Field;-6;0.868;0.916;0.687;0.828;1.036;2.46
660;DR4-FDMS0-SA1;Metro;-4;0.762;0.835;0.6;0.755;1.02;1.36
661;DR4-FDMS0-SA2;Copy machine;0;0.605;0.695;0.44;0.605;1.049;1.224
662;DR4-FDMS0-SI1218;Copy machine;-2;0.541;0.626;0.397;0.499;1.027;1.162
663;DR4-FDMS0-SI1502;Restaurant;-2;0.626;0.651;0.356;0.46;1.033;1.1
664;DR4-FDMS0-SI1848;Living room;-6;0.775;0.815;0.579;0.695;1.02;1.126
665;DR4-FDMS0-SX138;Cafeteria;-4;0.642;0.645;0.343;0.448;1.034;1.083
666;DR4-FDMS0-SX228;Meeting room;-4;0.664;0.651;0.491;0.527;1.053;1.204
667;DR4-FDMS0-SX318;Cafeteria;4;0.895;0.901;0.71;0.816;1.09;1.535
668;DR4-FDMS0-SX408;Subway station;-4;0.646;0.728;0.341;0.533;1.023;1.219
669;DR4-FDMS0-SX48;Hallway;-8;0.669;0.754;0.574;0.707;1.03;1.358
670;DR4-FEDW0-SA1;Copy machine;-2;0.544;0.608;0.289;0.41;1.024;1.11
671;DR4-FEDW0-SA2;Traffic;6;0.871;0.936;0.657;0.835;1.049;2.306
672;DR4-FEDW0-SI1084;Meeting room;-4;0.633;0.63;0.378;0.444;1.024;1.075
673;DR4-FEDW0-SI1653;Copy machine;-8;0.539;0.559;0.137;0.233;1.032;1.087
674;DR4-FEDW0-SI1714;Sports Field;6;0.87;0.931;0.717;0.845;1.027;2.361
675;DR4-FEDW0-SX184;Speech-shaped noise;-8;0.461;0.547;0.177;0.207;1.034;1.11
676;DR4-FEDW0-SX274;Traffic;0;0.798;0.879;0.506;0.698;1.026;1.662
677;DR4-FEDW0-SX364;River;-4;0.545;0.618;0.256;0.347;1.023;1.168
678;DR4-FEDW0-SX4;River;-4;0.72;0.793;0.548;0.666;1.034;1.517
679;DR4-FEDW0-SX94;River;-8;0.785;0.89;0.619;0.754;1.027;1.452
680;DR4-FGJD0-SA1;Subway station;-8;0.561;0.605;0.295;0.46;1.02;1.109
681;DR4-FGJD0-SA2;Living room;-4;0.657;0.765;0.458;0.586;1.021;1.279
682;DR4-FGJD0-SI1179;River;6;0.873;0.935;0.725;0.853;1.135;2.117
683;DR4-FGJD0-SI549;Living room;6;0.841;0.897;0.575;0.721;1.066;1.596
684;DR4-FGJD0-SI818;City park;-4;0.7;0.79;0.455;0.616;1.024;1.373
685;DR4-FGJD0-SX189;City park;-8;0.441;0.451;0.239;0.26;1.022;1.104
686;DR4-FGJD0-SX279;Living room;6;0.891;0.92;0.719;0.813;1.081;2.173
687;DR4-FGJD0-SX369;Metro;-6;0.632;0.782;0.427;0.574;1.025;1.53
688;DR4-FGJD0-SX99;Cafeteria;-4;0.657;0.675;0.379;0.511;1.031;1.191
689;DR4-FGJD0-SX9;Town square;0;0.672;0.768;0.497;0.675;1.037;1.306
690;DR4-FJLM0-SA1;Meeting room;0;0.768;0.8;0.522;0.609;1.064;1.137
691;DR4-FJLM0-SA2;River;0;0.897;0.933;0.745;0.842;1.081;2.335
692;DR4-FJLM0-SI1043;Sports Field;-4;0.918;0.952;0.722;0.865;1.039;1.54
693;DR4-FJLM0-SI1673;Traffic;4;0.881;0.932;0.624;0.797;1.045;2.129
694;DR4-FJLM0-SI2303;Meeting room;6;0.864;0.891;0.686;0.76;1.062;1.489
695;DR4-FJLM0-SX143;Restaurant;-6;0.501;0.455;0.149;0.204;1.05;1.039
696;DR4-FJLM0-SX233;Copy machine;0;0.626;0.722;0.361;0.552;1.027;1.177
697;DR4-FJLM0-SX323;River;-8;0.629;0.73;0.357;0.505;1.021;1.283
698;DR4-FJLM0-SX413;Hallway;-4;0.955;0.965;0.822;0.89;1.141;2.695
699;DR4-FJLM0-SX53;Restaurant;0;0.659;0.689;0.4;0.513;1.042;1.218
700;DR4-FJMG0-SA1;Sports Field;-2;0.908;0.946;0.838;0.916;1.033;2.691
701;DR4-FJMG0-SA2;Subway station;2;0.695;0.795;0.541;0.709;1.022;1.546
702;DR4-FJMG0-SI1181;Bus;2;0.909;0.912;0.844;0.869;1.056;2.057
703;DR4-FJMG0-SI1811;Restaurant;4;0.7;0.782;0.448;0.58;1.046;1.22
704;DR4-FJMG0-SI551;Copy machine;-4;0.517;0.488;0.287;0.317;1.021;1.039
705;DR4-FJMG0-SX101;Restaurant;6;0.695;0.78;0.494;0.641;1.044;1.265
706;DR4-FJMG0-SX11;Metro;0;0.744;0.863;0.664;0.823;1.016;1.491
707;DR4-FJMG0-SX191;River;2;0.605;0.641;0.369;0.439;1.028;1.198
708;DR4-FJMG0-SX281;Metro;-4;0.671;0.663;0.455;0.548;1.055;1.056
709;DR4-FJMG0-SX371;Town square;-6;0.816;0.861;0.627;0.734;1.023;1.501
710;DR4-FLBW0-SA1;City park;2;0.778;0.857;0.664;0.788;1.035;1.745
711;DR4-FLBW0-SA2;Meeting room;2;0.709;0.665;0.534;0.58;1.063;1.113
712;DR4-FLBW0-SI1219;Living room;6;0.865;0.905;0.725;0.834;1.08;1.9
713;DR4-FLBW0-SI1849;Cafeteria;-4;0.595;0.519;0.324;0.303;1.023;1.086
714;DR4-FLBW0-SI2253;Subway station;4;0.882;0.908;0.61;0.696;1.054;1.505
715;DR4-FLBW0-SX139;Cafeteria;-4;0.586;0.626;0.335;0.391;1.024;1.133
716;DR4-FLBW0-SX229;Copy machine;-8;0.462;0.503;0.205;0.264;1.019;1.035
717;DR4-FLBW0-SX319;Speech-shaped noise;-8;0.458;0.522;0.178;0.282;1.035;1.085
718;DR4-FLBW0-SX409;Traffic;2;0.894;0.927;0.707;0.839;1.027;1.283
719;DR4-FLBW0-SX49;River;6;0.904;0.937;0.793;0.866;1.044;2.039
720;DR4-FLKD0-SA1;Speech-shaped noise;4;0.751;0.841;0.533;0.712;1.112;1.681
721;DR4-FLKD0-SA2;Traffic;-2;0.83;0.903;0.635;0.783;1.023;1.9
722;DR4-FLKD0-SI1369;Metro;2;0.88;0.932;0.737;0.857;1.102;1.855
723;DR4-FLKD0-SI739;Restaurant;0;0.669;0.776;0.32;0.433;1.043;1.311
724;DR4-FLKD0-SI894;Copy machine;0;0.616;0.775;0.48;0.622;1.075;1.289
725;DR4-FLKD0-SX109;Bus;-2;0.933;0.913;0.838;0.874;1.058;1.671
726;DR4-FLKD0-SX199;Subway station;-6;0.622;0.742;0.348;0.55;1.024;1.24
727;DR4-FLKD0-SX19;Metro;-6;0.726;0.832;0.524;0.704;1.026;1.398
728;DR4-FLKD0-SX289;River;-8;0.506;0.661;0.224;0.397;1.028;1.183
729;DR4-FLKD0-SX379;Hallway;4;0.913;0.933;0.759;0.867;1.25;2.198
730;DR4-FMAF0-SA1;Sports Field;-4;0.934;0.956;0.823;0.892;1.038;2.408
731;DR4-FMAF0-SA2;Copy machine;-6;0.495;0.493;0.213;0.262;1.027;1.093
732;DR4-FMAF0-SI1459;Traffic;-2;0.754;0.826;0.424;0.527;1.044;1.332
733;DR4-FMAF0-SI2089;Copy machine;-8;0.544;0.592;0.245;0.316;1.03;1.118
734;DR4-FMAF0-SI829;Restaurant;-8;0.461;0.44;0.131;0.114;1.03;1.052
735;DR4-FMAF0-SX109;City park;-2;0.807;0.876;0.501;0.681;1.04;1.618
736;DR4-FMAF0-SX199;River;-6;0.643;0.738;0.36;0.511;1.037;1.331
737;DR4-FMAF0-SX19;River;0;0.808;0.843;0.469;0.582;1.056;1.423
738;DR4-FMAF0-SX289;City park;-8;0.53;0.736;0.344;0.434;1.022;1.331
739;DR4-FMAF0-SX379;Metro;-4;0.678;0.79;0.349;0.541;1.057;1.348
740;DR4-FMCM0-SA1;City park;-6;0.651;0.711;0.373;0.488;1.018;1.145
741;DR4-FMCM0-SA2;Copy machine;-6;0.586;0.686;0.369;0.524;1.023;1.153
742;DR4-FMCM0-SI1180;Metro;-4;0.714;0.775;0.44;0.605;1.038;1.176
743;DR4-FMCM0-SI1810;Meeting room;-2;0.691;0.702;0.442;0.488;1.023;1.097
744;DR4-FMCM0-SI550;Cafeteria;-4;0.691;0.727;0.37;0.461;1.032;1.158
745;DR4-FMCM0-SX100;Sports Field;6;0.903;0.942;0.721;0.862;1.054;1.7
746;DR4-FMCM0-SX10;City park;2;0.818;0.867;0.617;0.738;1.035;1.934
747;DR4-FMCM0-SX190;Copy machine;-6;0.429;0.524;0.262;0.35;1.025;1.094
748;DR4-FMCM0-SX280;Copy machine;-2;0.524;0.655;0.282;0.422;1.024;1.171
749;DR4-FMCM0-SX370;Metro;-6;0.619;0.737;0.366;0.533;1.021;1.138
750;DR4-FNMR0-SA1;Living room;-4;0.771;0.837;0.515;0.665;1.023;1.246
751;DR4-FNMR0-SA2;Copy machine;-6;0.441;0.566;0.225;0.281;1.031;1.149
752;DR4-FNMR0-SI1399;Cafeteria;4;0.806;0.897;0.583;0.718;1.048;1.776
753;DR4-FNMR0-SI2029;Subway station;-4;0.611;0.718;0.341;0.557;1.024;1.426
754;DR4-FNMR0-SI769;Copy machine;2;0.691;0.814;0.554;0.672;1.087;1.45
755;DR4-FNMR0-SX139;City park;6;0.852;0.922;0.658;0.791;1.062;2.407
756;DR4-FNMR0-SX229;Sports Field;-6;0.867;0.934;0.612;0.843;1.03;2.036
757;DR4-FNMR0-SX319;Restaurant;0;0.604;0.656;0.323;0.392;1.029;1.127
758;DR4-FNMR0-SX409;Cafeteria;6;0.847;0.881;0.6;0.724;1.069;1.543
759;DR4-FNMR0-SX49;Sports Field;6;0.957;0.979;0.881;0.933;1.14;2.907
760;DR4-FREW0-SA1;Meeting room;-8;0.459;0.401;0.241;0.212;1.02;1.04
761;DR4-FREW0-SA2;Living room;2;0.749;0.841;0.605;0.719;1.037;1.511
762;DR4-FREW0-SI1030;Hallway;2;0.977;0.976;0.921;0.93;1.523;2.564
763;DR4-FREW0-SI1280;Meeting room;-6;0.601;0.615;0.344;0.413;1.023;1.081
764;DR4-FREW0-SI1910;Hallway;-2;0.885;0.923;0.719;0.851;1.106;2.385
765;DR4-FREW0-SX110;Cafeteria;6;0.794;0.892;0.556;0.752;1.105;1.431
766;DR4-FREW0-SX200;Meeting room;-6;0.657;0.652;0.311;0.368;1.029;1.089
767;DR4-FREW0-SX20;Speech-shaped noise;-6;0.402;0.593;0.176;0.33;1.038;1.173
768;DR4-FREW0-SX290;Restaurant;0;0.65;0.693;0.319;0.425;1.041;1.186
769;DR4-FREW0-SX380;Living room;-2;0.795;0.859;0.533;0.696;1.03;1.3
770;DR4-FRNG0-SA1;Meeting room;-2;0.686;0.675;0.458;0.504;1.019;1.081
771;DR4-FRNG0-SA2;City park;-4;0.599;0.733;0.434;0.619;1.02;1.197
772;DR4-FRNG0-SI1355;Sports Field;4;0.889;0.905;0.757;0.846;1.046;2.218
773;DR4-FRNG0-SI1985;Hallway;-8;0.843;0.894;0.661;0.768;1.038;1.997
774;DR4-FRNG0-SI725;River;2;0.718;0.809;0.504;0.639;1.028;1.359
775;DR4-FRNG0-SX185;Subway station;-4;0.517;0.545;0.405;0.476;1.016;1.113
776;DR4-FRNG0-SX275;Cafeteria;-6;0.572;0.547;0.254;0.336;1.022;1.041
777;DR4-FRNG0-SX365;City park;0;0.737;0.826;0.51;0.656;1.027;1.462
778;DR4-FRNG0-SX5;Restaurant;2;0.622;0.711;0.429;0.596;1.039;1.194
779;DR4-FRNG0-SX95;Restaurant;4;0.757;0.748;0.509;0.581;1.035;1.165
780;DR4-FSEM0-SA1;Bus;4;0.907;0.95;0.818;0.904;1.025;2.674
781;DR4-FSEM0-SA2;Subway station;-4;0.561;0.661;0.356;0.523;1.023;1.138
782;DR4-FSEM0-SI1198;Town square;2;0.871;0.859;0.737;0.741;1.031;1.383
783;DR4-FSEM0-SI1828;River;-6;0.809;0.876;0.616;0.753;1.034;2.036
784;DR4-FSEM0-SI568;Hallway;6;0.928;0.94;0.844;0.88;1.138;2.275
785;DR4-FSEM0-SX118;City park;-8;0.64;0.747;0.449;0.611;1.019;1.47
786;DR4-FSEM0-SX208;Hallway;0;0.74;0.861;0.583;0.752;1.039;1.549
787;DR4-FSEM0-SX28;River;0;0.743;0.829;0.507;0.663;1.035;1.468
788;DR4-FSEM0-SX298;Town square;-2;0.867;0.895;0.738;0.805;1.03;1.911
789;DR4-FSEM0-SX388;Metro;2;0.788;0.862;0.659;0.777;1.053;1.775
790;DR4-MBNS0-SA1;River;0;0.748;0.822;0.54;0.714;1.09;1.811
791;DR4-MBNS0-SA2;Town square;-6;0.735;0.806;0.492;0.602;1.031;1.573
792;DR4-MBNS0-SI1220;Sports Field;-4;0.878;0.936;0.754;0.845;1.034;2.321
793;DR4-MBNS0-SI1850;River;4;0.892;0.911;0.784;0.839;1.181;2.357
794;DR4-MBNS0-SI590;River;0;0.972;0.972;0.901;0.922;1.099;2.708
795;DR4-MBNS0-SX140;Subway station;-6;0.585;0.686;0.336;0.467;1.035;1.248
796;DR4-MBNS0-SX230;Metro;6;0.94;0.959;0.859;0.912;1.835;3.155
797;DR4-MBNS0-SX320;Hallway;-2;0.745;0.878;0.535;0.705;1.057;1.796
798;DR4-MBNS0-SX410;Bus;0;0.973;0.981;0.88;0.922;1.508;2.618
799;DR4-MBNS0-SX50;Cafeteria;-8;0.54;0.606;0.209;0.261;1.033;1.114
800;DR4-MDLS0-SA1;Sports Field;-6;0.78;0.854;0.556;0.684;1.019;1.992
801;DR4-MDLS0-SA2;Cafeteria;4;0.939;0.962;0.828;0.899;1.253;2.81
802;DR4-MDLS0-SI1628;Restaurant;6;0.719;0.837;0.459;0.614;1.173;1.656
803;DR4-MDLS0-SI2258;Living room;2;0.769;0.857;0.582;0.69;1.034;1.75
804;DR4-MDLS0-SI998;Speech-shaped noise;6;0.848;0.924;0.523;0.771;1.142;2.313
805;DR4-MDLS0-SX188;Restaurant;-8;0.369;0.364;0.125;0.117;1.032;1.098
806;DR4-MDLS0-SX278;Town square;2;0.86;0.912;0.683;0.82;1.091;2.192
807;DR4-MDLS0-SX368;Meeting room;-8;0.532;0.557;0.381;0.396;1.026;1.1
808;DR4-MDLS0-SX8;River;2;0.65;0.775;0.466;0.608;1.066;1.562
809;DR4-MDLS0-SX98;Living room;2;0.852;0.928;0.477;0.755;1.12;1.818
810;DR4-MDRM0-SA1;Meeting room;-2;0.612;0.626;0.443;0.47;1.055;1.143
811;DR4-MDRM0-SA2;Hallway;0;0.899;0.918;0.734;0.821;1.163;2.257
812;DR4-MDRM0-SI1013;Bus;-2;0.959;0.964;0.884;0.898;1.636;2.508
813;DR4-MDRM0-SI1643;Traffic;-8;0.718;0.78;0.457;0.574;1.021;1.31
814;DR4-MDRM0-SI2273;Speech-shaped noise;-2;0.592;0.697;0.279;0.361;1.071;1.472
815;DR4-MDRM0-SX113;Speech-shaped noise;2;0.785;0.883;0.451;0.66;1.15;1.646
816;DR4-MDRM0-SX203;Cafeteria;-6;0.487;0.536;0.203;0.235;1.031;1.144
817;DR4-MDRM0-SX23;Sports Field;0;0.942;0.952;0.868;0.911;1.131;3.083
818;DR4-MDRM0-SX293;Living room;0;0.87;0.871;0.602;0.67;1.071;1.491
819;DR4-MDRM0-SX383;Copy machine;-2;0.575;0.588;0.354;0.399;1.037;1.245
820;DR4-MGMM0-SA1;Living room;-8;0.578;0.642;0.254;0.363;1.024;1.124
821;DR4-MGMM0-SA2;Traffic;2;0.884;0.913;0.674;0.777;1.091;1.787
822;DR4-MGMM0-SI1129;Traffic;4;0.938;0.956;0.75;0.858;1.12;2.051
823;DR4-MGMM0-SI1759;Subway station;0;0.729;0.847;0.384;0.571;1.038;1.289
824;DR4-MGMM0-SI499;Subway station;-8;0.537;0.568;0.217;0.292;1.03;1.148
825;DR4-MGMM0-SX139;Sports Field;4;0.92;0.946;0.745;0.832;1.104;2.125
826;DR4-MGMM0-SX229;Bus;-4;0.953;0.961;0.813;0.858;1.239;2.402
827;DR4-MGMM0-SX319;Traffic;-4;0.743;0.81;0.335;0.477;1.026;1.45
828;DR4-MGMM0-SX409;Copy machine;2;0.733;0.879;0.451;0.622;1.092;1.294
829;DR4-MGMM0-SX49;Metro;2;0.735;0.811;0.425;0.522;1.158;1.319
830;DR4-MJDM1-SA1;Restaurant;-6;0.469;0.449;0.172;0.257;1.025;1.085
831;DR4-MJDM1-SA2;Bus;-8;0.92;0.953;0.81;0.887;1.112;2.425
832;DR4-MJDM1-SI1085;Meeting room;-6;0.631;0.563;0.35;0.353;1.071;1.094
833;DR4-MJDM1-SI1715;Meeting room;-2;0.628;0.61;0.419;0.391;1.034;1.097
834;DR4-MJDM1-SI455;Speech-shaped noise;4;0.788;0.882;0.538;0.745;1.148;1.44
835;DR4-MJDM1-SX185;Traffic;-8;0.682;0.759;0.559;0.635;1.019;1.931
836;DR4-MJDM1-SX275;Sports Field;-6;0.84;0.905;0.663;0.779;1.035;2.043
837;DR4-MJDM1-SX365;Town square;-4;0.857;0.913;0.628;0.767;1.037;1.779
838;DR4-MJDM1-SX5;Sports Field;6;0.984;0.976;0.962;0.956;1.163;3.284
839;DR4-MJDM1-SX95;Sports Field;2;0.922;0.96;0.769;0.89;1.069;2.317
840;DR4-MJRF0-SA1;Traffic;0;0.824;0.894;0.604;0.737;1.032;1.723
841;DR4-MJRF0-SA2;Subway station;-4;0.699;0.827;0.484;0.641;1.034;1.627
842;DR4-MJRF0-SI1114;Town square;2;0.866;0.934;0.621;0.839;1.034;1.606
843;DR4-MJRF0-SI2081;Cafeteria;-2;0.553;0.564;0.356;0.39;1.045;1.19
844;DR4-MJRF0-SI821;Cafeteria;2;0.851;0.904;0.583;0.685;1.111;1.546
845;DR4-MJRF0-SX101;Town square;-4;0.76;0.848;0.445;0.575;1.031;1.455
846;DR4-MJRF0-SX11;Speech-shaped noise;6;0.709;0.843;0.537;0.706;1.238;2.196
847;DR4-MJRF0-SX191;Traffic;0;0.745;0.841;0.525;0.644;1.031;1.868
848;DR4-MJRF0-SX281;Sports Field;0;0.907;0.943;0.695;0.826;1.052;1.89
849;DR4-MJRF0-SX371;Bus;6;0.992;0.982;0.96;0.939;2.163;3.072
850;DR4-MKCL0-SA1;River;6;0.852;0.912;0.683;0.795;1.232;2.152
851;DR4-MKCL0-SA2;Bus;-6;0.771;0.836;0.596;0.687;1.027;1.623
852;DR4-MKCL0-SI1091;Living room;-4;0.818;0.897;0.561;0.736;1.043;1.679
853;DR4-MKCL0-SI1721;Cafeteria;-8;0.45;0.469;0.323;0.329;1.022;1.116
854;DR4-MKCL0-SI461;Living room;6;0.844;0.92;0.624;0.77;1.206;2.139
855;DR4-MKCL0-SX101;Speech-shaped noise;6;0.778;0.862;0.505;0.681;1.195;1.962
856;DR4-MKCL0-SX11;River;-6;0.375;0.491;0.186;0.214;1.032;1.173
857;DR4-MKCL0-SX191;Meeting room;4;0.757;0.789;0.519;0.585;1.105;1.464
858;DR4-MKCL0-SX281;Traffic;-6;0.776;0.867;0.423;0.616;1.027;1.351
859;DR4-MKCL0-SX371;Metro;-6;0.652;0.696;0.326;0.438;1.093;1.201
860;DR4-MLJB0-SA1;Hallway;-8;0.932;0.911;0.802;0.821;1.121;2.235
861;DR4-MLJB0-SA2;City park;4;0.787;0.848;0.614;0.673;1.187;1.879
862;DR4-MLJB0-SI1310;Sports Field;-6;0.849;0.893;0.508;0.644;1.036;1.735
863;DR4-MLJB0-SI1940;Town square;-6;0.795;0.875;0.583;0.708;1.028;1.683
864;DR4-MLJB0-SI680;City park;-4;0.818;0.851;0.515;0.59;1.047;1.572
865;DR4-MLJB0-SX140;Traffic;4;0.846;0.882;0.558;0.645;1.163;1.765
866;DR4-MLJB0-SX230;Living room;-8;0.617;0.622;0.289;0.344;1.038;1.125
867;DR4-MLJB0-SX320;City park;4;0.941;0.925;0.768;0.768;1.209;2.071
868;DR4-MLJB0-SX410;Copy machine;6;0.824;0.848;0.453;0.531;1.245;1.458
869;DR4-MLJB0-SX50;Metro;-4;0.73;0.816;0.306;0.438;1.042;1.35
870;DR4-MLLL0-SA1;Town square;-6;0.757;0.87;0.569;0.736;1.023;1.846
871;DR4-MLLL0-SA2;City park;-6;0.726;0.828;0.483;0.641;1.03;1.71
872;DR4-MLLL0-SI1363;Metro;2;0.819;0.915;0.556;0.765;1.036;1.727
873;DR4-MLLL0-SI1993;Cafeteria;-2;0.64;0.765;0.335;0.491;1.035;1.128
